id,title,ingredients,instructions,cuisine,rating,image_path,num_ingredients,prep_time,cook_time,cuisine_encoded,is_japanese,is_italian
it_000770,Rustic marinara with gorgonzola,"mascarpone, chianti, gorgonzola","Heat olive oil in a pan. Add mascarpone, chianti, gorgonzola and cook for 4 minutes. Season with salt and pepper to taste. Add and simmer for 8 minutes. Serve with olive oil. Garnish with sesame seeds.",italian,4.8,it_000770.jpg,3,71,132,0,0,1
it_002610,Classic pasta with parmesan,"parmesan, pesto, lemon","Heat olive oil in a skillet. Add parmesan, pesto, lemon and cook for 8 minutes. Season with salt and pepper to taste. Add and simmer for 9 minutes. Serve with olive oil. Garnish with sesame seeds.",italian,3.0,it_002610.jpg,3,83,95,0,0,1
ja_001630,Modern grilled with nori,"mentaiko, cucumber, seaweed, nori, ginger, panko breadcrumbs","Heat olive oil in a skillet. Add mentaiko, cucumber, seaweed and cook for 3 minutes. Season with salt and pepper to taste. Add nori, ginger and simmer for 6 minutes. Serve with dashi broth. Garnish with fresh herbs.",japanese,3.5,ja_001630.jpg,6,34,117,1,1,0
ja_001927,Modern miso-glazed with shichimi togarashi,"dashi, katsuobushi, bamboo shoots, panko breadcrumbs, azuki beans, nori, shichimi togarashi","Heat butter in a skillet. Add dashi, katsuobushi, bamboo shoots and cook for 8 minutes. Season with salt and pepper to taste. Add panko breadcrumbs, azuki beans and simmer for 13 minutes. Serve in soy-based sauce. Garnish with sesame seeds.",japanese,3.8,ja_001927.jpg,7,43,137,1,1,0
ja_003325,Classic grilled with nori,"nori, karashi, seaweed, katsuobushi, wakame, bonito flakes, azuki beans, cucumber","Heat oil in a skillet. Add nori, karashi, seaweed and cook for 6 minutes. Season with salt and pepper to taste. Add katsuobushi, wakame and simmer for 13 minutes. Serve with wasabi. Garnish with fresh herbs.",japanese,2.8,ja_003325.jpg,8,70,142,1,1,0
it_000725,Rustic pizza with arborio rice,"cannellini beans, focaccia, pasta, arborio rice, balsamic vinegar, pine nuts, pesto","Heat olive oil in a pot. Add cannellini beans, focaccia, pasta and cook for 3 minutes. Season with salt and pepper to taste. Add arborio rice, balsamic vinegar and simmer for 5 minutes. Serve with parmesan. Garnish with sesame seeds.",italian,3.7,it_000725.jpg,7,23,142,0,0,1
ja_000440,Classic miso-glazed with sesame seeds,"seaweed, sesame seeds, tempura batter, wakame","Heat butter in a pan. Add seaweed, sesame seeds, tempura batter and cook for 9 minutes. Season with salt and pepper to taste. Add wakame and simmer for 8 minutes. Serve with dashi broth. Garnish with lemon.",japanese,3.0,ja_000440.jpg,4,46,89,1,1,0
it_004138,Rustic osso buco with arborio rice,"arborio rice, balsamic vinegar, sun-dried tomatoes, porcini mushrooms, cannellini beans, gorgonzola","Heat olive oil in a pot. Add arborio rice, balsamic vinegar, sun-dried tomatoes and cook for 5 minutes. Season with salt and pepper to taste. Add porcini mushrooms, cannellini beans and simmer for 10 minutes. Serve with olive oil. Garnish with sesame seeds.",italian,3.3,it_004138.jpg,6,36,101,0,0,1
it_003291,Homemade osso buco with basil,"basil, cannellini beans, capers, tomatoes","Heat butter in a pan. Add basil, cannellini beans, capers and cook for 10 minutes. Season with salt and pepper to taste. Add tomatoes and simmer for 13 minutes. Serve with olive oil. Garnish with lemon.",italian,2.5,it_003291.jpg,4,97,41,0,0,1
it_002751,Homemade marinara with pancetta,"mozzarella, sun-dried tomatoes, pancetta, anchovies","Heat olive oil in a skillet. Add mozzarella, sun-dried tomatoes, pancetta and cook for 4 minutes. Season with salt and pepper to taste. Add anchovies and simmer for 10 minutes. Serve in tomato sauce. Garnish with lemon.",italian,4.8,it_002751.jpg,4,104,59,0,0,1
ja_001236,Authentic steamed with sesame oil,"mochi, rice vinegar, nori, dashi, tempura batter, mirin, sesame oil","Heat butter in a pot. Add mochi, rice vinegar, nori and cook for 5 minutes. Season with salt and pepper to taste. Add dashi, tempura batter and simmer for 5 minutes. Serve served with rice. Garnish with lemon.",japanese,3.3,ja_001236.jpg,7,52,56,1,1,0
ja_000441,Classic steamed with mochi,"daikon radish, mochi, bonito flakes, kombu, rice, sesame oil","Heat olive oil in a skillet. Add daikon radish, mochi, bonito flakes and cook for 7 minutes. Season with salt and pepper to taste. Add kombu, rice and simmer for 15 minutes. Serve tempura style. Garnish with lemon.",japanese,4.1,ja_000441.jpg,6,20,134,1,1,0
ja_002970,Homestyle grilled with shiitake mushrooms,"matcha, daikon radish, shiitake mushrooms, sake, sesame oil, katsuobushi","Heat oil in a pan. Add matcha, daikon radish, shiitake mushrooms and cook for 3 minutes. Season with salt and pepper to taste. Add sake, sesame oil and simmer for 5 minutes. Serve with wasabi. Garnish with lemon.",japanese,4.2,ja_002970.jpg,6,88,36,1,1,0
it_002273,Rustic pasta with lemon,"pancetta, guanciale, lemon, white wine","Heat olive oil in a pan. Add pancetta, guanciale, lemon and cook for 10 minutes. Season with salt and pepper to taste. Add white wine and simmer for 7 minutes. Serve in tomato sauce. Garnish with sesame seeds.",italian,2.9,it_002273.jpg,4,116,147,0,0,1
ja_003520,Classic miso-glazed with ginger,"katsuobushi, salmon, lotus root, shichimi togarashi, ginger, mentaiko, shoyu, soy sauce","Heat butter in a pot. Add katsuobushi, salmon, lotus root and cook for 5 minutes. Season with salt and pepper to taste. Add shichimi togarashi, ginger and simmer for 5 minutes. Serve with wasabi. Garnish with fresh herbs.",japanese,4.8,ja_003520.jpg,8,92,150,1,1,0
ja_000482,Authentic miso-glazed with tuna,"yuzu, teriyaki sauce, edamame, sesame oil, udon noodles, tuna, rice, enoki mushrooms","Heat butter in a pot. Add yuzu, teriyaki sauce, edamame and cook for 5 minutes. Season with salt and pepper to taste. Add sesame oil, udon noodles and simmer for 13 minutes. Serve tempura style. Garnish with parmesan.",japanese,3.0,ja_000482.jpg,8,80,151,1,1,0
it_001104,Traditional pasta with guanciale,"porcini mushrooms, black pepper, oregano, san marzano tomatoes, guanciale, ciabatta, cannellini beans","Heat oil in a pot. Add porcini mushrooms, black pepper, oregano and cook for 5 minutes. Season with salt and pepper to taste. Add san marzano tomatoes, guanciale and simmer for 14 minutes. Serve with olive oil. Garnish with parmesan.",italian,4.7,it_001104.jpg,7,62,85,0,0,1
ja_004099,Authentic grilled with yuzu,"yuzu, mirin, mentaiko, avocado, shichimi togarashi, sesame oil, ginger, enoki mushrooms","Heat olive oil in a pan. Add yuzu, mirin, mentaiko and cook for 6 minutes. Season with salt and pepper to taste. Add avocado, shichimi togarashi and simmer for 11 minutes. Serve with wasabi. Garnish with fresh herbs.",japanese,4.2,ja_004099.jpg,8,107,37,1,1,0
it_004383,Classic risotto with black pepper,"guanciale, balsamic vinegar, black pepper, capers, pancetta","Heat olive oil in a pan. Add guanciale, balsamic vinegar, black pepper and cook for 7 minutes. Season with salt and pepper to taste. Add capers, pancetta and simmer for 9 minutes. Serve in tomato sauce. Garnish with sesame seeds.",italian,3.9,it_004383.jpg,5,116,156,0,0,1
it_002780,Homemade marinara with pesto,"pecorino romano, nduja, salami, truffle oil, parsley, bresaola, pesto","Heat butter in a pot. Add pecorino romano, nduja, salami and cook for 9 minutes. Season with salt and pepper to taste. Add truffle oil, parsley and simmer for 5 minutes. Serve with parmesan. Garnish with parmesan.",italian,3.5,it_002780.jpg,7,38,57,0,0,1
it_000903,Rustic pizza with ciabatta,"chianti, pecorino romano, ciabatta, pine nuts","Heat butter in a pan. Add chianti, pecorino romano, ciabatta and cook for 3 minutes. Season with salt and pepper to taste. Add pine nuts and simmer for 12 minutes. Serve al dente. Garnish with parmesan.",italian,3.2,it_000903.jpg,4,25,85,0,0,1
it_004379,Classic risotto with balsamic vinegar,"pine nuts, prosciutto, buffalo mozzarella, balsamic vinegar","Heat oil in a pan. Add pine nuts, prosciutto, buffalo mozzarella and cook for 6 minutes. Season with salt and pepper to taste. Add balsamic vinegar and simmer for 11 minutes. Serve in tomato sauce. Garnish with parmesan.",italian,4.0,it_004379.jpg,4,120,157,0,0,1
ja_004764,Authentic tempura with tofu,"udon noodles, dashi, salmon, tofu, avocado","Heat olive oil in a pot. Add udon noodles, dashi, salmon and cook for 3 minutes. Season with salt and pepper to taste. Add tofu, avocado and simmer for 14 minutes. Serve in soy-based sauce. Garnish with fresh herbs.",japanese,5.0,ja_004764.jpg,5,46,124,1,1,0
ja_004085,Authentic tempura with sesame oil,"azuki beans, mochi, dashi, edamame, sesame oil, wasabi, panko breadcrumbs","Heat butter in a skillet. Add azuki beans, mochi, dashi and cook for 9 minutes. Season with salt and pepper to taste. Add edamame, sesame oil and simmer for 15 minutes. Serve tempura style. Garnish with fresh herbs.",japanese,3.2,ja_004085.jpg,7,114,73,1,1,0
ja_000048,Homestyle tempura with avocado,"shichimi togarashi, salmon, green onions, avocado, matcha, sesame oil, bonito flakes, ginger","Heat olive oil in a pan. Add shichimi togarashi, salmon, green onions and cook for 3 minutes. Season with salt and pepper to taste. Add avocado, matcha and simmer for 7 minutes. Serve in soy-based sauce. Garnish with parmesan.",japanese,3.6,ja_000048.jpg,8,74,87,1,1,0
it_001409,Rustic osso buco with anchovies,"anchovies, pancetta, olive oil, parmesan, sun-dried tomatoes, cannellini beans, lemon, white wine","Heat butter in a pot. Add anchovies, pancetta, olive oil and cook for 10 minutes. Season with salt and pepper to taste. Add parmesan, sun-dried tomatoes and simmer for 10 minutes. Serve with olive oil. Garnish with parmesan.",italian,2.9,it_001409.jpg,8,55,115,0,0,1
it_003208,Homemade risotto with buffalo mozzarella,"arborio rice, mascarpone, buffalo mozzarella","Heat butter in a skillet. Add arborio rice, mascarpone, buffalo mozzarella and cook for 6 minutes. Season with salt and pepper to taste. Add and simmer for 12 minutes. Serve rustic style. Garnish with parmesan.",italian,3.8,it_003208.jpg,3,100,60,0,0,1
ja_003895,Modern steamed with kombu,"mirin, ramen noodles, karashi, miso paste, daikon radish, mentaiko, kombu","Heat butter in a pan. Add mirin, ramen noodles, karashi and cook for 7 minutes. Season with salt and pepper to taste. Add miso paste, daikon radish and simmer for 11 minutes. Serve tempura style. Garnish with fresh herbs.",japanese,4.7,ja_003895.jpg,7,23,122,1,1,0
it_002147,Rustic marinara with ciabatta,"basil, pancetta, ciabatta","Heat oil in a pan. Add basil, pancetta, ciabatta and cook for 5 minutes. Season with salt and pepper to taste. Add and simmer for 13 minutes. Serve in tomato sauce. Garnish with fresh herbs.",italian,3.7,it_002147.jpg,3,41,102,0,0,1
it_003827,Classic risotto with pasta,"truffle oil, chianti, black pepper, pasta","Heat oil in a pan. Add truffle oil, chianti, black pepper and cook for 10 minutes. Season with salt and pepper to taste. Add pasta and simmer for 11 minutes. Serve with olive oil. Garnish with lemon.",italian,4.8,it_003827.jpg,4,58,171,0,0,1
it_001900,Homemade pizza with cannellini beans,"cannellini beans, truffle oil, salami, bresaola","Heat oil in a skillet. Add cannellini beans, truffle oil, salami and cook for 9 minutes. Season with salt and pepper to taste. Add bresaola and simmer for 6 minutes. Serve in tomato sauce. Garnish with sesame seeds.",italian,3.3,it_001900.jpg,4,58,17,0,0,1
it_002032,Rustic risotto with arborio rice,"arborio rice, cannellini beans, gorgonzola, ciabatta, sun-dried tomatoes, san marzano tomatoes, lemon","Heat butter in a pot. Add arborio rice, cannellini beans, gorgonzola and cook for 9 minutes. Season with salt and pepper to taste. Add ciabatta, sun-dried tomatoes and simmer for 10 minutes. Serve with parmesan. Garnish with parmesan.",italian,2.8,it_002032.jpg,7,16,110,0,0,1
it_001035,Traditional pizza with arugula,"bresaola, arborio rice, arugula, pesto, basil","Heat oil in a skillet. Add bresaola, arborio rice, arugula and cook for 8 minutes. Season with salt and pepper to taste. Add pesto, basil and simmer for 6 minutes. Serve al dente. Garnish with fresh herbs.",italian,3.4,it_001035.jpg,5,51,157,0,0,1
ja_003191,Modern miso-glazed with lotus root,"lotus root, daikon radish, katsuobushi, wakame","Heat olive oil in a pan. Add lotus root, daikon radish, katsuobushi and cook for 5 minutes. Season with salt and pepper to taste. Add wakame and simmer for 7 minutes. Serve with dashi broth. Garnish with lemon.",japanese,3.0,ja_003191.jpg,4,21,88,1,1,0
it_003852,Rustic osso buco with ricotta,"ciabatta, nduja, focaccia, bresaola, basil, ricotta","Heat oil in a pan. Add ciabatta, nduja, focaccia and cook for 9 minutes. Season with salt and pepper to taste. Add bresaola, basil and simmer for 11 minutes. Serve with parmesan. Garnish with sesame seeds.",italian,2.7,it_003852.jpg,6,68,72,0,0,1
it_003065,Rustic carbonara with salami,"salami, balsamic vinegar, gorgonzola, anchovies, white wine, porcini mushrooms","Heat olive oil in a pan. Add salami, balsamic vinegar, gorgonzola and cook for 3 minutes. Season with salt and pepper to taste. Add anchovies, white wine and simmer for 6 minutes. Serve in tomato sauce. Garnish with fresh herbs.",italian,3.4,it_003065.jpg,6,95,141,0,0,1
it_001515,Classic pizza with chianti,"buffalo mozzarella, anchovies, chianti","Heat butter in a pot. Add buffalo mozzarella, anchovies, chianti and cook for 3 minutes. Season with salt and pepper to taste. Add and simmer for 15 minutes. Serve with olive oil. Garnish with lemon.",italian,4.1,it_001515.jpg,3,40,84,0,0,1
ja_001524,Authentic teriyaki with green onions,"sake, shoyu, tofu, yuzu, green onions, wasabi","Heat butter in a pan. Add sake, shoyu, tofu and cook for 3 minutes. Season with salt and pepper to taste. Add yuzu, green onions and simmer for 7 minutes. Serve tempura style. Garnish with fresh herbs.",japanese,3.3,ja_001524.jpg,6,62,179,1,1,0
ja_000112,Authentic sashimi with cucumber,"udon noodles, karashi, cucumber, edamame, mentaiko, shichimi togarashi, salmon, nori","Heat oil in a skillet. Add udon noodles, karashi, cucumber and cook for 6 minutes. Season with salt and pepper to taste. Add edamame, mentaiko and simmer for 10 minutes. Serve tempura style. Garnish with lemon.",japanese,3.3,ja_000112.jpg,8,106,91,1,1,0
ja_003663,Modern grilled with udon noodles,"bonito flakes, mirin, edamame, karashi, udon noodles, soy sauce","Heat oil in a pan. Add bonito flakes, mirin, edamame and cook for 10 minutes. Season with salt and pepper to taste. Add karashi, udon noodles and simmer for 7 minutes. Serve served with rice. Garnish with fresh herbs.",japanese,3.7,ja_003663.jpg,6,50,146,1,1,0
it_001573,Classic marinara with black pepper,"salami, prosciutto, gorgonzola, black pepper, san marzano tomatoes","Heat oil in a skillet. Add salami, prosciutto, gorgonzola and cook for 4 minutes. Season with salt and pepper to taste. Add black pepper, san marzano tomatoes and simmer for 8 minutes. Serve with parmesan. Garnish with parmesan.",italian,3.1,it_001573.jpg,5,53,101,0,0,1
it_004123,Authentic pasta with guanciale,"white wine, focaccia, oregano, guanciale, chianti, arborio rice, prosciutto, ciabatta","Heat oil in a pot. Add white wine, focaccia, oregano and cook for 8 minutes. Season with salt and pepper to taste. Add guanciale, chianti and simmer for 12 minutes. Serve rustic style. Garnish with lemon.",italian,3.3,it_004123.jpg,8,20,103,0,0,1
it_003363,Rustic marinara with mozzarella,"parmesan, mozzarella, prosciutto","Heat butter in a skillet. Add parmesan, mozzarella, prosciutto and cook for 3 minutes. Season with salt and pepper to taste. Add and simmer for 15 minutes. Serve al dente. Garnish with parmesan.",italian,3.4,it_003363.jpg,3,45,139,0,0,1
it_004716,Authentic pasta with prosciutto,"truffle oil, prosciutto, pine nuts, rosemary, arugula, chianti, nduja, bresaola","Heat olive oil in a pot. Add truffle oil, prosciutto, pine nuts and cook for 6 minutes. Season with salt and pepper to taste. Add rosemary, arugula and simmer for 9 minutes. Serve in tomato sauce. Garnish with sesame seeds.",italian,4.7,it_004716.jpg,8,66,177,0,0,1
